title,media,date,datetime,desc,link,img,Category
Pfizer's Early Data Shows Vaccine Is More Than 90% Effective,The New York Times,"Nov 10, 2020",2020-11-10 00:00:00.000000,"Pfizer announced positive early results from its coronavirus vaccine trial, cementing the lead in a frenzied global race that has unfolded at record-breaking ...",https://www.nytimes.com/2020/11/09/health/covid-vaccine-pfizer.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Coronavirus (COVID-19) Update: FDA Authorizes Monoclonal ...,,"Nov 9, 2020",2020-11-09 00:00:00.000000,"... M.D. “Through our Coronavirus Treatment Acceleration Program, the FDA continues to work around the clock and use every tool at our disposal toward these ...",https://www.fda.gov/news-events/press-announcements/coronavirus-covid-19-update-fda-authorizes-monoclonal-antibody-treatment-covid-19,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Recovery | For Businesses | coronavirus,,"Nov 8, 2020",2020-11-08 00:00:00.000000,"For the coronavirus (COVID-19) pandemic, the District of Columbia has been approved for Public Assistance Category B – Emergency Protective Measures funding ...",https://coronavirus.dc.gov/page/recovery-businesses,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Coronavirus (COVID-19) Update: FDA Authorizes First Test ...,,"Nov 6, 2020",2020-11-06 00:00:00.000000,Coronavirus (COVID-19) Update: FDA Authorizes First Test that Detects Neutralizing Antibodies from Recent or Prior SARS-CoV-2 Infection.,https://www.fda.gov/news-events/press-announcements/coronavirus-covid-19-update-fda-authorizes-first-test-detects-neutralizing-antibodies-recent-or,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
COVID-19 Vaccine - Delaware's Coronavirus Official Website,Delaware's COVID-19 Response,"Nov 4, 2020",2020-11-04 00:00:00.000000,"The COVID-19 vaccine is FREE for all Delawareans. The State of Delaware is working with pharmacies, medical providers, hospital systems, employers, ...",https://coronavirus.delaware.gov/vaccine/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
"Will a small, long-shot U.S. company end up producing the ...",Science,"Nov 3, 2020",2020-11-03 00:00:00.000000,"Novavax's vaccine is made of tiny particles studded with the coronavirus spike protein plus honeycomblike molecules, derived from plants, that stimulate the ...",https://www.sciencemag.org/news/2020/11/will-small-long-shot-us-company-end-producing-best-coronavirus-vaccine,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Coronavirus (COVID-19): travel and transport - gov.scot,,"Nov 3, 2020",2020-11-03 00:00:00.000000,"Travelling to the Scottish islands: pre-departure testing. To reduce the risk of coronavirus being brought into island communities, we are encouraging anyone ...",https://www.gov.scot/publications/coronavirus-covid-19-guidance-on-travel-and-transport/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
How the Coronavirus Hacks the Immune System,The New Yorker,"Nov 2, 2020",2020-11-02 00:00:00.000000,"But, as the coronavirus pandemic began to escalate in the U.S., they initiated a side project, infecting lung cells in a dish with SARS-CoV-2, the virus that ...",https://www.newyorker.com/magazine/2020/11/09/how-the-coronavirus-hacks-the-immune-system,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Coronavirus (COVID-19): guidance on reducing the risks in ...,,"Nov 1, 2020",2020-11-01 00:00:00.000000,Coronavirus (COVID-19): guidance on reducing the risks in schools. Published: 25 Mar 2021. Last updated: 26 Aug 2021 - see all updates.,https://www.gov.scot/publications/coronavirus-covid-19-guidance-on-reducing-the-risks-in-schools/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Coronavirus live news: Australia reports over 1000 new cases ...,The Guardian,"Oct 30, 2020",2020-10-30 00:00:00.000000,"Coronavirus live news: Australia reports over 1,000 new cases; ... emphasised the need to receive both doses of the coronavirus vaccines as the second jab ...",https://www.theguardian.com/world/live/2021/aug/29/coronavirus-live-news-new-cases-covid-19-infections-england-australia-us-pandemic-latest,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Coronavirus live news: Denmark to give third jab to care home ...,The Guardian,"Oct 30, 2020",2020-10-30 00:00:00.000000,Coronavirus live news: Denmark to give third jab to care home residents – as it happened. Denmark has recorded a rise in cases in nursing homes; UK vaccines ...,https://www.theguardian.com/world/live/2021/sep/03/coronavirus-live-news-north-korea-rejects-covax-offer-australia-secures-vaccine-swap-with-uk,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
"A room, a bar and a classroom: how the coronavirus is spread ...",EL PAÍS in English,"Oct 30, 2020",2020-10-30 00:00:00.000000,"The coronavirus is spread through the air, especially in indoor spaces. While it is not as infectious as measles, scientists now openly acknowledge the role ...",https://english.elpais.com/society/2020-10-28/a-room-a-bar-and-a-class-how-the-coronavirus-is-spread-through-the-air.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Filipino attends funeral for coronavirus victim in Philippines ...,Taiwan News,"Oct 30, 2020",2020-10-30 00:00:00.000000,"TAIPEI (Taiwan News) — Taiwan's Central Epidemic Command Center (CECC) on Friday (Oct. 30) announced one new imported case of Wuhan coronavirus (COVID-19), ...",https://www.taiwannews.com.tw/en/news/4041284,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Coronavirus live news: UK reports 100 deaths and 38046 new ...,The Guardian,"Oct 28, 2020",2020-10-28 00:00:00.000000,"Italy announced a return of some coronavirus restrictions to Sicily, the first time such measures have been reimposed on a regional level since the start of ...",https://www.theguardian.com/world/live/2021/aug/27/coronavirus-live-news-who-to-ship-chinese-vaccines-despite-concerns-us-covid-hospitalisations-hit-eight-month-high,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Coronavirus: How the world of work may change forever,BBC,"Oct 25, 2020",2020-10-25 00:00:00.000000,"Covid-19 upended our jobs. We've tried to adapt, but what about the long term? BBC Worklife asks dozens of experts to flag the biggest questions we should ...",https://www.bbc.com/worklife/article/20201023-coronavirus-how-will-the-pandemic-change-the-way-we-work,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
F.D.A. Approves First Drug for Treating Coronavirus Patients,The New York Times,"Oct 22, 2020",2020-10-22 00:00:00.000000,"This briefing has ended. Follow our latest coverage of the coronavirus pandemic. Here's what you need to know: It may not be a 'blockbuster' cure, ...",https://www.nytimes.com/live/2020/10/22/world/covid-19-coronavirus-updates,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Does UV Light Kill Coronavirus? Facts and Myths,Healthline,"Oct 22, 2020",2020-10-22 00:00:00.000000,"UV light has been used as a means to kill germs like bacteria and viruses. You may have also heard of its use for killing SARS-CoV-2, the new coronavirus that ...",https://www.healthline.com/health/does-uv-kill-coronavirus,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Dozens to be deliberately infected with coronavirus in UK ...,Nature,"Oct 20, 2020",2020-10-20 00:00:00.000000,Dozens to be deliberately infected with coronavirus in UK 'human challenge' trials. Proponents of the trials say they can be run safely and help to identify ...,https://www.nature.com/articles/d41586-020-02821-4,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Recovery and Resilience Facility | European Commission,European Commission,"Oct 17, 2020",2020-10-17 00:00:00.000000,"The aim is to mitigate the economic and social impact of the coronavirus pandemic and make European economies and societies more sustainable, resilient and ...",https://ec.europa.eu/info/business-economy-euro/recovery-coronavirus/recovery-and-resilience-facility_en,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Testing for coronavirus: privacy information,,"Oct 16, 2020",2020-10-16 00:00:00.000000,The government has rolled out a coronavirus (COVID-19) testing programme and you have chosen to book a home test or a test at a regional test site.,https://www.gov.uk/government/publications/coronavirus-covid-19-testing-privacy-information/testing-for-coronavirus-privacy-information--2,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Vacunas contra el COVID-19 | CDC,Centros para el Control y la Prevención de Enfermedades ...,"Oct 16, 2020",2020-10-16 00:00:00.000000,Autoverificador de coronavirus. Reiniciar ×. Centros para el Control y la Prevención de Enfermedades. CDC 24/7: Salvamos vidas. Protegemos a la gente.,https://espanol.cdc.gov/coronavirus/2019-ncov/vaccines/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Utah Health Guidance Levels | coronavirus,Utah Coronavirus,"Oct 15, 2020",2020-10-15 00:00:00.000000,"The COVID-19 Transmission Index represents the collaborative work of state and local public health, the Governor's Office, the hospital industry, ...",https://coronavirus.utah.gov/utah-health-guidance-levels/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
YouTube bans coronavirus vaccine misinformation,Reuters,"Oct 14, 2020",2020-10-14 00:00:00.000000,"Conspiracy theories and misinformation about the new coronavirus vaccines have proliferated on social media during the pandemic, including through ...",https://www.reuters.com/article/health-coronavirus-youtube-int-idUSKBN26Z21R,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
How Long Do You Need To Be Exposed To A COVID-19 ...,NPR,"Oct 9, 2020",2020-10-09 00:00:00.000000,"The coronavirus spreads when an infected person releases infectious particles while talking, coughing, singing, sneezing or even just breathing. Some of these ...",https://www.npr.org/sections/goatsandsoda/2020/10/09/922385856/coronavirus-faq-whats-the-deal-with-the-15-minute-rule,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
The Coronavirus Unveiled: Microscopic Images of SARS-CoV-2,The New York Times,"Oct 9, 2020",2020-10-09 00:00:00.000000,"In February, as the new coronavirus swept across China and shut down entire cities, a scientist named Sai Li set out to paint its portrait.",https://www.nytimes.com/interactive/2020/health/coronavirus-unveiled.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Charting a Coronavirus Infection,The New York Times,"Oct 5, 2020",2020-10-05 00:00:00.000000,Charting a Coronavirus Infection · Exposure and Incubation · Symptoms and Recovery · Viral Load · Testing for the Virus · Preventing Infection · Tracking the ...,https://www.nytimes.com/interactive/2020/10/02/science/charting-a-coronavirus-infection.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Getting help with daily activities outside your home during ...,,"Oct 2, 2020",2020-10-02 00:00:00.000000,"If you have a disability or are more vulnerable to coronavirus (COVID-19), this guidance outlines some voluntary extra steps that you and those helping you ...",https://www.gov.uk/guidance/getting-help-with-daily-activities-outside-your-home-during-coronavirus,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Children's Health and Well Being During the Coronavirus ...,| KFF,"Sep 24, 2020",2020-09-24 00:00:00.000000,Summary. The debate over school openings has highlighted the implications of the coronavirus pandemic for children and their families. While experts continue to ...,https://www.kff.org/coronavirus-covid-19/issue-brief/childrens-health-and-well-being-during-the-coronavirus-pandemic/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Coronavirus in the US: Where cases are growing and declining,National Geographic,"Sep 24, 2020",2020-09-24 00:00:00.000000,Time series chart of U.S. new daily coronavirus deaths. total deaths. 7-day average. 14-day daily average.,https://www.nationalgeographic.com/science/graphics/graphic-tracking-coronavirus-infections-us,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Using the NHS and other health services during coronavirus ...,,"Sep 23, 2020",2020-09-23 00:00:00.000000,NHS services have made changes to make sure it's safe for you to be seen during coronavirus (COVID-19). There are also ways to get medical help and ...,https://www.nhs.uk/conditions/coronavirus-covid-19/using-the-nhs-and-other-health-services/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Guidance on coronavirus (COVID-19) measures for grassroots ...,,"Sep 23, 2020",2020-09-23 00:00:00.000000,"Guidance on coronavirus (COVID-19) measures for grassroots sport participants, providers and facility operators. This guidance sets out information for the ...",https://www.gov.uk/government/publications/guidance-on-coronavirus-covid-19-measures-for-grassroots-sport-participants-providers-and-facility-operators,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Coronavirus (COVID-19): What has changed – 22 September,GOV.UK,"Sep 22, 2020",2020-09-22 00:00:00.000000,Coronavirus (COVID-19): What has changed – 22 September. The government has today announced further national measures to address rising cases of coronavirus in ...,https://www.gov.uk/government/news/coronavirus-covid-19-what-has-changed-22-september,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Coronavirus in Russia: The Latest News | August 24,The Moscow Times,"Sep 20, 2020",2020-09-20 00:00:00.000000,"Russia on Tuesday reported 18,833 new coronavirus cases and 794 pandemic deaths. Thailand will allow tourists vaccinated with Russia's Sputnik V to enter its ...",https://www.themoscowtimes.com/2021/08/16/coronavirus-in-russia-the-latest-news-august-16-a69117,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
"The latest global coronavirus statistics, charts and maps",Reuters Graphics,"Sep 18, 2020",2020-09-18 00:00:00.000000,"There have been at least 218,018,000 reported infections and 4,700,000 reported deaths caused by the new coronavirus so far.",https://graphics.reuters.com/world-coronavirus-tracker-and-maps/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Fast coronavirus tests: what they can and can't do,Nature,"Sep 16, 2020",2020-09-16 00:00:00.000000,Fast coronavirus tests: what they can and can't do. Rapid antigen tests are designed to tell in a few minutes whether someone is infectious. Will they be game ...,https://www.nature.com/articles/d41586-020-02661-2,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
The lasting misery of coronavirus long-haulers,Nature,"Sep 14, 2020",2020-09-14 00:00:00.000000,"The lasting misery of coronavirus long-haulers. Months after infection with SARS-CoV-2, some people are still battling crushing fatigue, lung damage and other ...",https://www.nature.com/articles/d41586-020-02598-6,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
How the Coronavirus Attacks the Brain,The New York Times,"Sep 11, 2020",2020-09-11 00:00:00.000000,"The coronavirus targets the lungs foremost, but also the kidneys, liver and blood vessels. Still, about half of patients report neurological symptoms, ...",https://www.nytimes.com/2020/09/09/health/coronavirus-brain.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
China's coronavirus vaccine shows military's growing role in ...,Nature,"Sep 11, 2020",2020-09-11 00:00:00.000000,China's coronavirus vaccine shows military's growing role in medical research. Scientists in the People's Liberation Army helped to develop the world's first ...,https://www.nature.com/articles/d41586-020-02523-x,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
